"361 Malcolm X Blvd, Brooklyn, NY 11233, USA","361","Malcolm X Blvd","undefined","NY","US","11233",40.6792678,-73.929052
"363 1st Avenue, New York, NY 10010, USA","363","1st Avenue","New York","NY","US","10010",40.7358613,-73.9795814
"364 W 23rd St, New York, NY 10011, USA","364","W 23rd St","New York","NY","US","10011",40.7461794,-74.0010721
"3643 Broadway, Brooklyn, NY 11207, USA","3643","Broadway","undefined","NY","US","11207",40.67712480000001,-73.9003678
"365 E 62nd St, New York, NY 10065, USA","365","E 62nd St","New York","NY","US","10065",40.7617556,-73.960846
"3656 Broadway, Brooklyn, NY 11207, USA","3656","Broadway","undefined","NY","US","11207",40.677102,-73.90039039999999
"3675 Broadway, Brooklyn, NY 11207, USA","3675","Broadway","undefined","NY","US","11207",40.67712480000001,-73.9003678
"37 Henry St, Brooklyn, NY 11201, USA","37","Henry St","undefined","NY","US","11201",40.6996669,-73.9917281
"37 Wall St, New York, NY 10005, USA","37","Wall St","New York","NY","US","10005",40.70648000000001,-74.0101672
"370 Malcolm X Blvd, New York, NY 10027, USA","370","Malcolm X Blvd","New York","NY","US","10027",40.8099917,-73.9434895
"372 2nd Ave, New York, NY 10010, USA","372","2nd Ave","New York","NY","US","10010",40.73672140000001,-73.98133179999999
"376 3rd Ave, New York, NY 10016, USA","376","3rd Ave","New York","NY","US","10016",40.7415643,-73.9815081
"376 Amsterdam Ave, New York, NY 10024, USA","376","Amsterdam Ave","New York","NY","US","10024",40.7823726,-73.9791626
"3767 Broadway, Brooklyn, NY 11207, USA","3767","Broadway","undefined","NY","US","11207",40.67712480000001,-73.9003678
"379 1st Avenue, New York, NY 10010, USA","379","1st Avenue","New York","NY","US","10010",40.7364816,-73.9791426
"3802 Broadway, Brooklyn, NY 11207, USA","3802","Broadway","undefined","NY","US","11207",40.677102,-73.90039039999999
"383 Amsterdam Ave, New York, NY 10024, USA","383","Amsterdam Ave","New York","NY","US","10024",40.7827993,-73.97818629999999
"384 3rd Ave, New York, NY 10016, USA","384","3rd Ave","New York","NY","US","10016",40.7418327,-73.9813999
"384 Broome St, New York, NY 10013, USA","384","Broome St","New York","NY","US","10013",40.7206081,-73.9965332
"3850 Broadway, Brooklyn, NY 11207, USA","3850","Broadway","undefined","NY","US","11207",40.677102,-73.90039039999999
"3875 Broadway, Brooklyn, NY 11207, USA","3875","Broadway","undefined","NY","US","11207",40.67712480000001,-73.9003678
"3889 Broadway, Brooklyn, NY 11207, USA","3889","Broadway","undefined","NY","US","11207",40.67712480000001,-73.9003678
"39 E 65th St, New York, NY 10065, USA","39","E 65th St","New York","NY","US","10065",40.7672154,-73.96791189999999
"390 2nd Ave, New York, NY 10010, USA","390","2nd Ave","New York","NY","US","10010",40.7373795,-73.98098879999999
"3905 Broadway, Brooklyn, NY 11207, USA","3905","Broadway","undefined","NY","US","11207",40.67712480000001,-73.9003678
"395 Greenwich St, New York, NY 10013, USA","395","Greenwich St","New York","NY","US","10013",40.72053389999999,-74.0097487
"4 Columbus Ave, New York, NY 10023, USA","4","Columbus Ave","New York","NY","US","10023",40.7693428,-73.9847028
"4 Morton St, New York, NY 10014, USA","4","Morton St","New York","NY","US","10014",40.7313282,-74.00332759999999
"4 Park Ave, New York, NY 10016, USA","4","Park Ave","New York","NY","US","10016",40.7467444,-73.9820939
"4 E 23rd St, New York, NY 10010, USA","4","E 23rd St","New York","NY","US","10010",40.7411633,-73.9886985
"4 W 63rd St, New York, NY 10023, USA","4","W 63rd St","New York","NY","US","10023",40.7705729,-73.98044829999999
"40 New St, New York, NY 10004, USA","40","New St","New York","NY","US","10004",40.7060473,-74.0121147
"400 Chambers St, New York, NY 10282, USA","400","Chambers St","New York","NY","US","10282",40.71771140000001,-74.0150499
"400 E 64th St, New York, NY 10065, USA","400","E 64th St","New York","NY","US","10065",40.7624849,-73.9593726
"400 E 74th St, New York, NY 10021, USA","400","E 74th St","New York","NY","US","10021",40.76883959999999,-73.9546917
"400 E 80th St, New York, NY 10075, USA","400","E 80th St","New York","NY","US","10075",40.7727823,-73.95192279999999
"400 E 23rd St, New York, NY 10010, USA","400","E 23rd St","New York","NY","US","10010",40.7364848,-73.9783267
"401 3rd Ave, New York, NY 10016, USA","401","3rd Ave","New York","NY","US","10016",40.7421574,-73.9804877
"401 E 58th St, New York, NY 10022, USA","401","E 58th St","New York","NY","US","10022",40.758918,-73.9620114
"401 E 79th St, New York, NY 10075, USA","401","E 79th St","New York","NY","US","10075",40.77235280000001,-73.95222439999999
"401 E 83rd St, New York, NY 10028, USA","401","E 83rd St","New York","NY","US","10028",40.7748833,-73.9503945
"401 Malcolm X Blvd, New York, NY 10027, USA","401","Malcolm X Blvd","New York","NY","US","10027",40.8111404,-73.94334719999999
"403 E 8th St, New York, NY 10009, USA","403","E 8th St","New York","NY","US","10009",40.7238718,-73.97619449999999
"4031 Broadway, Brooklyn, NY 11207, USA","4031","Broadway","undefined","NY","US","11207",40.67712480000001,-73.9003678
"404 E 69th St, New York, NY 10021, USA","404","E 69th St","New York","NY","US","10021",40.76561839999999,-73.9571615
"404 E 73rd St, New York, NY 10021, USA","404","E 73rd St","New York","NY","US","10021",40.7680836,-73.9550711
"404 W 46th St, New York, NY 10036, USA","404","W 46th St","New York","NY","US","10036",40.761005,-73.991423
"405 Grand St, New York, NY 10002, USA","405","Grand St","New York","NY","US","10002",40.71587199999999,-73.98725189999999

"405 Lexington Ave, New York, NY 10174, USA","405","Lexington Ave","New York","NY","US","10174",40.75165020000001,-73.975353
"405 W 23rd St, New York, NY 10011, USA","405","W 23rd St","New York","NY","US","10011",40.7469358,-74.0017101
"4057 Broadway, Brooklyn, NY 11207, USA","4057","Broadway","undefined","NY","US","11207",40.67712480000001,-73.9003678
"406 3rd Ave, Brooklyn, NY 11215, USA","406","3rd Ave","undefined","NY","US","11215",40.673315,-73.989847
"409 Amsterdam Ave, New York, NY 10024, USA","409","Amsterdam Ave","New York","NY","US","10024",40.7834351,-73.97774559999999
"409 E 55th St, Brooklyn, NY 11203, USA","409","E 55th St","undefined","NY","US","11203",40.6477437,-73.92500059999999
"4091 Broadway, Brooklyn, NY 11207, USA","4091","Broadway","undefined","NY","US","11207",40.67712480000001,-73.9003678
"41 E 58th St, New York, NY 10022, USA","41","E 58th St","New York","NY","US","10022",40.7629551,-73.9712984
"41 W 86th St, New York, NY 10024, USA","41","W 86th St","New York","NY","US","10024",40.78627669999999,-73.97102149999999
"410 E 59th St, New York, NY 10022, USA","410","E 59th St","New York","NY","US","10022",40.7591418,-73.9613797
"410 W 110th St, New York, NY 10025, USA","410","W 110th St","New York","NY","US","10025",40.80175619999999,-73.96150949999999
"410 W 24th St, New York, NY 10011, USA","410","W 24th St","New York","NY","US","10011",40.7472085,-74.0013378
"4123 Broadway, Brooklyn, NY 11207, USA","4123","Broadway","undefined","NY","US","11207",40.67712480000001,-73.9003678
"4126 Broadway, Brooklyn, NY 11207, USA","4126","Broadway","undefined","NY","US","11207",40.677102,-73.90039039999999
"413 W 58th St, New York, NY 10019, USA","413","W 58th St","New York","NY","US","10019",40.7690963,-73.9860107
"414 E 58th St, New York, NY 10022, USA","414","E 58th St","New York","NY","US","10022",40.7584761,-73.9617964
"414 E 73rd St, New York, NY 10021, USA","414","E 73rd St","New York","NY","US","10021",40.7679176,-73.9546795
"415 E 37th St, New York, NY 10016, USA","415","E 37th St","New York","NY","US","10016",40.7456286,-73.971305
"418 Broadway, New York, NY 10013, USA","418","Broadway","New York","NY","US","10013",40.7192561,-74.0015123
"420 2nd Ave, New York, NY 10010, USA","420","2nd Ave","New York","NY","US","10010",40.7386424,-73.9799267
"421 E 65th St, New York, NY 10065, USA","421","E 65th St","New York","NY","US","10065",40.7630676,-73.9579945
"421 E 72nd St, New York, NY 10021, USA","421","E 72nd St","New York","NY","US","10021",40.7675731,-73.9547815
"421 E 73rd St, New York, NY 10021, USA","421","E 73rd St","New York","NY","US","10021",40.7681528,-73.9541892
"421 Hudson St, New York, NY 10014, USA","421","Hudson St","New York","NY","US","10014",40.7299052,-74.0071844
"423 9th Ave, New York, NY 10001, USA","423","9th Ave","New York","NY","US","10001",40.7533,-73.996737
"424 E 82nd St, New York, NY 10028, USA","424","E 82nd St","New York","NY","US","10028",40.773499,-73.94999899999999
"425 2nd Ave, New York, NY 10010, USA","425","2nd Ave","New York","NY","US","10010",40.7388601,-73.9804923
"425 Park Ave S, New York, NY 10016, USA","425","Park Ave S","New York","NY","US","10016",40.74401779999999,-73.9832598
"426 E 14th St, New York, NY 10009, USA","426","E 14th St","New York","NY","US","10009",40.7305328,-73.98135789999999
"43 Clinton St, Brooklyn, NY 11201, USA","43","Clinton St","undefined","NY","US","11201",40.69494299999999,-73.9917541
"430 3rd Ave, New York, NY 10016, USA","430","3rd Ave","New York","NY","US","10016",40.7432327,-73.9803326
"430 E 72nd St, New York, NY 10021, USA","430","E 72nd St","New York","NY","US","10021",40.7669302,-73.9545682
"4305 Broadway, Brooklyn, NY 11207, USA","4305","Broadway","undefined","NY","US","11207",40.67682689999999,-73.90003039999999
"432 Amsterdam Ave, New York, NY 10024, USA","432","Amsterdam Ave","New York","NY","US","10024",40.7844384,-73.97777839999999
"434 Malcolm X Blvd, New York, NY 10037, USA","434","Malcolm X Blvd","New York","NY","US","10037",40.811779,-73.942082
"435 East 86th St, New York, NY 10028, USA","435","East 86th St","New York","NY","US","10028",40.77654269999999,-73.9478906

"438 3rd Ave, New York, NY 10016, USA","438","3rd Ave","New York","NY","US","10016",40.7435888,-73.9799717
"439 W 50th St, New York, NY 10019, USA","439","W 50th St","New York","NY","US","10019",40.7643488,-73.99057189999999
"44 Avenue B, New York, NY 10009, USA","44","Avenue B","New York","NY","US","10009",40.72299900000001,-73.98294829999999
"44 E 22nd St, New York, NY 10010, USA","44","E 22nd St","New York","NY","US","10010",40.7396055,-73.9875308
"440 E 75th St, New York, NY 10021, USA","440","E 75th St","New York","NY","US","10021",40.7688803,-73.95304399999999
"444 6th Ave, Brooklyn, NY 11215, USA","444","6th Ave","undefined","NY","US","11215",40.667736,-73.9845349
"444 E 14th St, New York, NY 10009, USA","444","E 14th St","New York","NY","US","10009",40.7302593,-73.9806512
"445 E 78th St, New York, NY 10075, USA","445","E 78th St","New York","NY","US","10075",40.7711094,-73.95139689999999
"4450 Broadway, Brooklyn, NY 11207, USA","4450","Broadway","undefined","NY","US","11207",40.67682689999999,-73.90003039999999
"448 E 79th St, New York, NY 10075, USA","448","E 79th St","New York","NY","US","10075",40.7713743,-73.9510088

"45 3rd Ave, New York, NY 10003, USA","45","3rd Ave","New York","NY","US","10003",40.7305005,-73.9888296
"45 8th Ave, New York, NY 10014, USA","45","8th Ave","New York","NY","US","10014",40.73847300000001,-74.004081
"45 Christopher St, New York, NY 10014, USA","45","Christopher St","New York","NY","US","10014",40.7339499,-74.0018111
"45 Grove St, New York, NY 10014, USA","45","Grove St","New York","NY","US","10014",40.7329799,-74.00425940000001

"450 E 88th St, New York, NY 10128, USA","450","E 88th St","New York","NY","US","10128",40.77732189999999,-73.9466016
"4500 Broadway, Brooklyn, NY 11207, USA","4500","Broadway","undefined","NY","US","11207",40.67682689999999,-73.90003039999999
"452 9th Ave, New York, NY 10018, USA","452","9th Ave","New York","NY","US","10018",40.7541195,-73.9954666
"454 E 84th St, New York, NY 10028, USA","454","E 84th St","New York","NY","US","10028",40.77462099999999,-73.9484401
"455 2nd Ave, New York, NY 10010, USA","455","2nd Ave","New York","NY","US","10010",40.7397289,-73.97988699999999
"455 W 34th St, New York, NY 10001, USA","455","W 34th St","New York","NY","US","10001",40.75453900000001,-73.99837219999999
"458 Malcolm X Blvd, New York, NY 10037, USA","458","Malcolm X Blvd","New York","NY","US","10037",40.8125264,-73.94145750000001
"458 Malcolm X Blvd, New York, NY 10037, USA","458","Malcolm X Blvd","New York","NY","US","10037",40.8125264,-73.94145750000001
"459 Malcolm X Blvd, New York, NY 10027, USA","459","Malcolm X Blvd","New York","NY","US","10027",40.81279599999999,-73.94225879999999
"46 8th Ave, New York, NY 10014, USA","46","8th Ave","New York","NY","US","10014",40.738268,-74.003548
"46 Avenue B, New York, NY 10009, USA","46","Avenue B","New York","NY","US","10009",40.7230844,-73.98288629999999
"46 E 8th St, New York, NY 10003, USA","46","E 8th St","New York","NY","US","10003",40.7311157,-73.9939605
"46 Grand St, Brooklyn, NY 11249, USA","46","Grand St","undefined","NY","US","11249",40.715794,-73.96558999999999
"46 Mulberry St, New York, NY 10013, USA","46","Mulberry St","New York","NY","US","10013",40.7150242,-73.99944440000002
"460 W 46th St, New York, NY 10036, USA","460","W 46th St","New York","NY","US","10036",40.7620024,-73.9934923
"461 W 49th St, New York, NY 10019, USA","461","W 49th St","New York","NY","US","10019",40.7640214,-73.9916313
"462 Hudson St, New York, NY 10014, USA","462","Hudson St","New York","NY","US","10014",40.7315448,-74.0064797
"465 Malcolm X Blvd, New York, NY 10030, USA","465","Malcolm X Blvd","New York","NY","US","10030",40.813075,-73.942129
"465 Malcolm X Blvd, New York, NY 10030, USA","465","Malcolm X Blvd","New York","NY","US","10030",40.813075,-73.942129
"469 W 57th St, New York, NY 10019, USA","469","W 57th St","New York","NY","US","10019",40.7692072,-73.9880154
"46 University Pl, New York, NY 10003, USA","46","University Pl","New York","NY","US","10003",40.7324942,-73.9942901
"47 7th Ave, New York, NY 10011, USA","47","7th Ave","New York","NY","US","10011",40.7380107,-73.9998336
"47 Clinton St, Staten Island, NY 10304, USA","47","Clinton St","undefined","NY","US","10304",40.6325314,-74.0774418
"47 Columbia St, New York, NY 10002, USA","47","Columbia St","New York","NY","US","10002",40.7170334,-73.9804458
"47 Thayer St, New York, NY 10040, USA","47","Thayer St","New York","NY","US","10040",40.8628319,-73.9266462

"477 3rd Ave, New York, NY 10016, USA","477","3rd Ave","New York","NY","US","10016",40.7444619,-73.9786161
"48 7th Ave, New York, NY 10011, USA","48","7th Ave","New York","NY","US","10011",40.738372,-74.00022799999999
"48 E 8th St, New York, NY 10003, USA","48","E 8th St","New York","NY","US","10003",40.731001,-73.9938954
"48 Hester St, New York, NY 10002, USA","48","Hester St","New York","NY","US","10002",40.7155905,-73.9904439
"48 Mulberry St, New York, NY 10013, USA","48","Mulberry St","New York","NY","US","10013",40.71515420000001,-73.9995254
"480 Park Ave, New York, NY 10022, USA","480","Park Ave","New York","NY","US","10022",40.7626386,-73.9705128
"482 Greenwich St, New York, NY 10013, USA","482","Greenwich St","New York","NY","US","10013",40.7250948,-74.0095065
"4841 Broadway, Brooklyn, NY 11207, USA","4841","Broadway","undefined","NY","US","11207",40.67682689999999,-73.90003039999999
"489 2nd Ave, New York, NY 10016, USA","489","2nd Ave","New York","NY","US","10016",40.74087,-73.97913100000001
"489 9th Ave, New York, NY 10018, USA","489","9th Ave","New York","NY","US","10018",40.75552739999999,-73.9949395
"49 1st Avenue, New York, NY 10003, USA","49","1st Avenue","New York","NY","US","10003",40.7245795,-73.987832
"49 W 72nd St, New York, NY 10023, USA","49","W 72nd St","New York","NY","US","10023",40.7774582,-73.9782571
"4915 Broadway, Queens, NY 11373, USA","4915","Broadway","undefined","NY","US","11373",40.7555128,-73.9110323
"492 Audubon Ave, New York, NY 10040, USA","492","Audubon Ave","New York","NY","US","10040",40.8542239,-73.928517
"4929 Broadway, Brooklyn, NY 11207, USA","4929","Broadway","undefined","NY","US","11207",40.67682689999999,-73.90003039999999
"495 6th Ave, New York, NY 10011, USA","495","6th Ave","New York","NY","US","10011",40.736426,-73.99773549999999
"496 LaGuardia Pl, New York, NY 10012, USA","496","LaGuardia Pl","New York","NY","US","10012",40.727498,-73.9997322
"4990 Broadway, Brooklyn, NY 11207, USA","4990","Broadway","undefined","NY","US","11207",40.67682689999999,-73.90003039999999
"5 Tudor City Pl, New York, NY 10017, USA","5","Tudor City Pl","New York","NY","US","10017",40.7479794,-73.9708635
"50 8th Ave, New York, NY 10014, USA","50","8th Ave","New York","NY","US","10014",40.73843600000001,-74.003514
"50 East End Ave, New York, NY 10028, USA","50","East End Ave","New York","NY","US","10028",40.7722054,-73.94703559999999
"50 Greenwich Ave, New York, NY 10011, USA","50","Greenwich Ave","New York","NY","US","10011",40.7357333,-74.0003132
"50 W 34th St, New York, NY 10001, USA","50","W 34th St","New York","NY","US","10001",40.749431,-73.9874758
"500 E 76th St, New York, NY 10021, USA","500","E 76th St","New York","NY","US","10021",40.7692299,-73.9515885
"500 E 81st St, New York, NY 10028, USA","500","E 81st St","New York","NY","US","10028",40.7724368,-73.9491936
"500 E 84th St, New York, NY 10028, USA","500","E 84th St","New York","NY","US","10028",40.774234,-73.947795
"500 W 188th St, New York, NY 10040, USA","500","W 188th St","New York","NY","US","10040",40.8525795,-73.9281738
"500 E 30th St, New York, NY 10016, USA","500","E 30th St","New York","NY","US","10016",40.7403386,-73.9724015
"500 W 43rd St, New York, NY 10036, USA","500","W 43rd St","New York","NY","US","10036",40.760252,-73.99539770000001

"501 W 135th St, New York, NY 10031, USA","501","W 135th St","New York","NY","US","10031",40.8192294,-73.95239939999999
"501 W 168th St, New York, NY 10032, USA","501","W 168th St","New York","NY","US","10032",40.8401757,-73.9371073
"502 W 42nd St, New York, NY 10036, USA","502","W 42nd St","New York","NY","US","10036",40.759595,-73.996095
"503 E 73rd St, New York, NY 10021, USA","503","E 73rd St","New York","NY","US","10021",40.76750800000001,-73.952581
"505 W 28th St, New York, NY 10001, USA","505","W 28th St","New York","NY","US","10001",40.75108530000001,-74.00224490000001
"506 E 82nd St, New York, NY 10028, USA","506","E 82nd St","New York","NY","US","10028",40.7728938,-73.94848809999999
"507 E 81st St, New York, NY 10028, USA","507","E 81st St","New York","NY","US","10028",40.7726066,-73.9487833
"507 Grand St, New York, NY 10002, USA","507","Grand St","New York","NY","US","10002",40.7145125,-73.98220719999999
"507 W 125th St, New York, NY 10027, USA","507","W 125th St","New York","NY","US","10027",40.813924,-73.956305
"508 Hudson St, New York, NY 10014, USA","508","Hudson St","New York","NY","US","10014",40.73332949999999,-74.00601499999999
"51 Madison St, New York, NY 10038, USA","51","Madison St","New York","NY","US","10038",40.7120628,-73.9981569
"51 University Pl, New York, NY 10003, USA","51","University Pl","New York","NY","US","10003",40.7324039,-73.9938591
"510 W 218th St, New York, NY 10034, USA","510","W 218th St","New York","NY","US","10034",40.87123760000001,-73.9148037
"511 6th Ave, New York, NY 10011, USA","511","6th Ave","New York","NY","US","10011",40.7369025,-73.9974628
"512 E 80th St, New York, NY 10075, USA","512","E 80th St","New York","NY","US","10075",40.7714876,-73.9490747
"513 Amsterdam Ave, New York, NY 10024, USA","513","Amsterdam Ave","New York","NY","US","10024",40.7867721,-73.97530979999999
"514 Amsterdam Ave, New York, NY 10024, USA","514","Amsterdam Ave","New York","NY","US","10024",40.7869391,-73.97585889999999
"514 E 6th St, New York, NY 10009, USA","514","E 6th St","New York","NY","US","10009",40.7248982,-73.98321229999999
"515 E 12th St, New York, NY 10009, USA","515","E 12th St","New York","NY","US","10009",40.7288934,-73.9804206
"518 W 145th St, New York, NY 10031, USA","518","W 145th St","New York","NY","US","10031",40.82549759999999,-73.9489337
"52 E 11th St, New York, NY 10003, USA","52","E 11th St","New York","NY","US","10003",40.7328626,-73.99281580000002
"520 2nd Ave, New York, NY 10016, USA","520","2nd Ave","New York","NY","US","10016",40.741308,-73.97808580000002
"520 3rd Ave, New York, NY 10016, USA","520","3rd Ave","New York","NY","US","10016",40.74631290000001,-73.97799169999999
"520 E 11th St, New York, NY 10009, USA","520","E 11th St","New York","NY","US","10009",40.727811,-73.980892
"521 E 72nd St, New York, NY 10021, USA","521","E 72nd St","New York","NY","US","10021",40.7665029,-73.9524809
"523 E 72nd St, New York, NY 10021, USA","523","E 72nd St","New York","NY","US","10021",40.76665570000001,-73.9522628
"523 Hudson St, New York, NY 10014, USA","523","Hudson St","New York","NY","US","10014",40.7339953,-74.0066717
"525 9th Ave, New York, NY 10018, USA","525","9th Ave","New York","NY","US","10018",40.7568259,-73.99420980000001
"526 E 82nd St, New York, NY 10028, USA","526","E 82nd St","New York","NY","US","10028",40.7726193,-73.94782
"526 Hudson St, New York, NY 10014, USA","526","Hudson St","New York","NY","US","10014",40.73405849999999,-74.00600279999999
"529 Broome St, New York, NY 10013, USA","529","Broome St","New York","NY","US","10013",40.72381889999999,-74.0043125
"529 Hudson St, New York, NY 10014, USA","529","Hudson St","New York","NY","US","10014",40.734193,-74.0065345
"53 W 16th St, New York, NY 10011, USA","53","W 16th St","New York","NY","US","10011",40.738658,-73.995244
"531 3rd Ave, New York, NY 10016, USA","531","3rd Ave","New York","NY","US","10016",40.74650520000001,-73.9772978
"531 Amsterdam Ave, New York, NY 10024, USA","531","Amsterdam Ave","New York","NY","US","10024",40.7873433,-73.975032
"534 E 14th St, New York, NY 10009, USA","534","E 14th St","New York","NY","US","10009",40.729516,-73.9788428
"540 E 14th St, New York, NY 10009, USA","540","E 14th St","New York","NY","US","10009",40.729366,-73.97864299999999
"542 LaGuardia Pl, New York, NY 10012, USA","542","LaGuardia Pl","New York","NY","US","10012",40.7289662,-73.9985351
"545 9th Ave, New York, NY 10018, USA","545","9th Ave","New York","NY","US","10018",40.7574461,-73.9937096
"545 Lenox Ave, New York, NY 10030, USA","545","Lenox Ave","New York","NY","US","10030",40.8158945,-73.93998169999999
"545 Malcolm X Blvd, New York, NY 10030, USA","545","Malcolm X Blvd","New York","NY","US","10030",40.81585589999999,-73.9399147
"549 Riverside Dr, New York, NY 10027, USA","549","Riverside Dr","New York","NY","US","10027",40.81552749999999,-73.9605674
"55 2nd Ave, New York, NY 10003, USA","55","2nd Ave","New York","NY","US","10003",40.7258442,-73.99001439999999
"550 9th Ave, New York, NY 10018, USA","550","9th Ave","New York","NY","US","10018",40.7573872,-73.9930962
"555 Malcolm X Blvd, New York, NY 10037, USA","555","Malcolm X Blvd","New York","NY","US","10037",40.816333,-73.939695
"555 W 23rd St, New York, NY 10011, USA","555","W 23rd St","New York","NY","US","10011",40.7487477,-74.00602889999999
"555 W 53rd St, New York, NY 10019, USA","555","W 53rd St","New York","NY","US","10019",40.76767530000001,-73.9923228
"556 3rd Ave, New York, NY 10016, USA","556","3rd Ave","New York","NY","US","10016",40.7475953,-73.9771396
"559 Grand St, New York, NY 10002, USA","559","Grand St","New York","NY","US","10002",40.7138462,-73.9801098
"56 E 116th St, New York, NY 10029, USA","56","E 116th St","New York","NY","US","10029",40.799528,-73.9445269
"56 E 4th St, Brooklyn, NY 11218, USA","56","E 4th St","undefined","NY","US","11218",40.651272,-73.978223
"560 3rd Ave, New York, NY 10016, USA","560","3rd Ave","New York","NY","US","10016",40.7480839,-73.9767947
"560 Amsterdam Ave, New York, NY 10024, USA","560","Amsterdam Ave","New York","NY","US","10024",40.7885447,-73.974665
"561 10th Ave, New York, NY 10036, USA","561","10th Ave","New York","NY","US","10036",40.7592507,-73.9958844
"568 W 184th St, New York, NY 10033, USA","568","W 184th St","New York","NY","US","10033",40.8508751,-73.9322287
"57 4th Ave, New York, NY 10016, USA","57","4th Ave","New York","NY","US","10016",40.7305584,-73.9901962
"57 W 84th St, New York, NY 10024, USA","57","W 84th St","New York","NY","US","10024",40.78523149999999,-73.9728418
"571 Main St, New York, NY 10044, USA","571","Main St","New York","NY","US","10044",40.762489,-73.9496915
"575 9th Ave, New York, NY 10036, USA","575","9th Ave","New York","NY","US","10036",40.7581968,-73.99304149999999
"580 Amsterdam Ave, New York, NY 10024, USA","580","Amsterdam Ave","New York","NY","US","10024",40.7892703,-73.9741239
"59 1st Avenue, New York, NY 10003, USA","59","1st Avenue","New York","NY","US","10003",40.72513049999999,-73.9874119
"59 St Nicholas Ave, Brooklyn, NY 11237, USA","59","St Nicholas Ave","undefined","NY","US","11237",40.7069841,-73.92023030000001
"590 Amsterdam Ave, New York, NY 10024, USA","590","Amsterdam Ave","New York","NY","US","10024",40.789518,-73.97406699999999
"6 Bethune St, New York, NY 10014, USA","6","Bethune St","New York","NY","US","10014",40.7370207,-74.0061916
"6 Varick St, New York, NY 10013, USA","6","Varick St","New York","NY","US","10013",40.71936780000001,-74.0065893
"60 Avenue A, New York, NY 10009, USA","60","Avenue A","New York","NY","US","10009",40.7243122,-73.9844763
"60 Avenue B, New York, NY 10009, USA","60","Avenue B","New York","NY","US","10009",40.72358810000001,-73.9825917
"60 S 3rd St, Brooklyn, NY 11249, USA","60","S 3rd St","undefined","NY","US","11249",40.7133758,-73.965818
"60 E 97th St, New York, NY 10029, USA","60","E 97th St","New York","NY","US","10029",40.78735400000001,-73.952983
"60 W 75th St, New York, NY 10023, USA","60","W 75th St","New York","NY","US","10023",40.77913290000001,-73.9771004
"60 W 86th St, New York, NY 10024, USA","60","W 86th St","New York","NY","US","10024",40.7861918,-73.971829
"600 W 173rd St, New York, NY 10032, USA","600","W 173rd St","New York","NY","US","10032",40.8439804,-73.9377354
"600 W 42nd St, New York, NY 10036, USA","600","W 42nd St","New York","NY","US","10036",40.7607277,-73.9986643
"601 W 112th St, New York, NY 10025, USA","601","W 112th St","New York","NY","US","10025",40.8058184,-73.9661471
"602 E 14th St, New York, NY 10009, USA","602","E 14th St","New York","NY","US","10009",40.729087,-73.97786099999999
"602 W 149th St, New York, NY 10031, USA","602","W 149th St","New York","NY","US","10031",40.8290112,-73.9492139
"605 Fort Washington Ave, New York, NY 10040, USA","605","Fort Washington Ave","New York","NY","US","10040",40.8554164,-73.9370295
"605 W 158th St, New York, NY 10032, USA","605","W 158th St","New York","NY","US","10032",40.835013,-73.9446895
"608 10th Ave, New York, NY 10036, USA","608","10th Ave","New York","NY","US","10036",40.760654,-73.99440899999999
"609 Columbus Ave, New York, NY 10024, USA","609","Columbus Ave","New York","NY","US","10024",40.7886053,-73.9700829
"61 W 62nd St, New York, NY 10023, USA","61","W 62nd St","New York","NY","US","10023",40.77113260000001,-73.9829673
"61 W 74th St, New York, NY 10023, USA","61","W 74th St","New York","NY","US","10023",40.7787171,-73.9773785
"616 Amsterdam Ave, New York, NY 10024, USA","616","Amsterdam Ave","New York","NY","US","10024",40.7901422,-73.973467
"617 2nd Ave, New York, NY 10016, USA","617","2nd Ave","New York","NY","US","10016",40.74464699999999,-73.97632399999999
"617 E 9th St, New York, NY 10009, USA","617","E 9th St","New York","NY","US","10009",40.7259961,-73.9793789
"617 Malcolm X Blvd, New York, NY 10030, USA","617","Malcolm X Blvd","New York","NY","US","10030",40.81787730000001,-73.93842910000001
"619 Hudson St, New York, NY 10014, USA","619","Hudson St","New York","NY","US","10014",40.73800540000001,-74.0058794
"619 W 175th St, New York, NY 10033, USA","619","W 175th St","New York","NY","US","10033",40.846016,-73.93738499999999
"62 7th Ave S, New York, NY 10014, USA","62","7th Ave S","New York","NY","US","10014",40.73171260000001,-74.0040865
"62 Avenue A, New York, NY 10009, USA","62","Avenue A","New York","NY","US","10009",40.7244033,-73.984551
"62 Bedford St, New York, NY 10014, USA","62","Bedford St","New York","NY","US","10014",40.731146,-74.00451199999999
"62 Hester St, New York, NY 10002, USA","62","Hester St","New York","NY","US","10002",40.7158535,-73.9909539
"62 W 56th St, New York, NY 10019, USA","62","W 56th St","New York","NY","US","10019",40.7632892,-73.9771943
"626 E 14th St, New York, NY 10009, USA","626","E 14th St","New York","NY","US","10009",40.728582,-73.97678499999999
"630 1st Avenue, New York, NY 10016, USA","630","1st Avenue","New York","NY","US","10016",40.7451742,-73.9717613
"648 Amsterdam Ave, New York, NY 10025, USA","648","Amsterdam Ave","New York","NY","US","10025",40.791331,-73.9727259
"650 W 42nd St, New York, NY 10036, USA","650","W 42nd St","New York","NY","US","10036",40.7610401,-74.0002238
"656 10th Ave, New York, NY 10036, USA","656","10th Ave","New York","NY","US","10036",40.76233879999999,-73.9934846
